region_code,province_code,municipality_code,district_municipal_code,section_code,barrio_paraje_code,sub_barrio_code,level,name,official_name,normalized_name,parent_composite_code,composite_code,full_path,is_official,source,valid_from,valid_to,notes
10,01,01,01,01,011,02,sub_barrio,Urbanización Real,Urbanización Real,urbanizacion real,10-01-01-01-01-011-00,10-01-01-01-01-011-02,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Renacimiento > Urbanización Real,True,ONE,,,
10,01,01,01,01,012,00,barrio_paraje,los restauradores,los restauradores,los restauradores,10-01-01-01-01-000-00,10-01-01-01-01-012-00,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > los restauradores,True,ONE,,,
10,01,01,01,01,012,01,sub_barrio,Los Restauradores,Los Restauradores,los restauradores,10-01-01-01-01-012-00,10-01-01-01-01-012-01,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > los restauradores > Los Restauradores,True,ONE,,,
10,01,01,01,01,012,02,sub_barrio,Residencial Rosmil,Residencial Rosmil,residencial rosmil,10-01-01-01-01-012-00,10-01-01-01-01-012-02,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > los restauradores > Residencial Rosmil,True,ONE,,,
10,01,01,01,01,012,03,sub_barrio,Manganagua,Manganagua,manganagua,10-01-01-01-01-012-00,10-01-01-01-01-012-03,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > los restauradores > Manganagua,True,ONE,,,
10,01,01,01,01,012,04,sub_barrio,Milloncito,Milloncito,milloncito,10-01-01-01-01-012-00,10-01-01-01-01-012-04,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > los restauradores > Milloncito,True,ONE,,,
10,01,01,01,01,013,00,barrio_paraje,San Jerónimo,San Jerónimo,san jeronimo,10-01-01-01-01-000-00,10-01-01-01-01-013-00,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > San Jerónimo,True,ONE,,,
10,01,01,01,01,013,01,sub_barrio,San Jerónimo,San Jerónimo,san jeronimo,10-01-01-01-01-013-00,10-01-01-01-01-013-01,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > San Jerónimo > San Jerónimo,True,ONE,,,
10,01,01,01,01,013,02,sub_barrio,Estancia Nueva,Estancia Nueva,estancia nueva,10-01-01-01-01-013-00,10-01-01-01-01-013-02,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > San Jerónimo > Estancia Nueva,True,ONE,,,
10,01,01,01,01,013,03,sub_barrio,Ciudad Moderna,Ciudad Moderna,ciudad moderna,10-01-01-01-01-013-00,10-01-01-01-01-013-03,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > San Jerónimo > Ciudad Moderna,True,ONE,,,
10,01,01,01,01,013,04,sub_barrio,Los Pinos,Los Pinos,los pinos,10-01-01-01-01-013-00,10-01-01-01-01-013-04,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > San Jerónimo > Los Pinos,True,ONE,,,
10,01,01,01,01,013,05,sub_barrio,Las Praderas,Las Praderas,las praderas,10-01-01-01-01-013-00,10-01-01-01-01-013-05,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > San Jerónimo > Las Praderas,True,ONE,,,
10,01,01,01,01,013,06,sub_barrio,Los Laureles,Los Laureles,los laureles,10-01-01-01-01-013-00,10-01-01-01-01-013-06,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > San Jerónimo > Los Laureles,True,ONE,,,
10,01,01,01,01,014,00,barrio_paraje,los Jardines,los Jardines,los jardines,10-01-01-01-01-000-00,10-01-01-01-01-014-00,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > los Jardines,True,ONE,,,
10,01,01,01,01,014,01,sub_barrio,Los Jardines,Los Jardines,los jardines,10-01-01-01-01-014-00,10-01-01-01-01-014-01,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > los Jardines > Los Jardines,True,ONE,,,
10,01,01,01,01,014,02,sub_barrio,Los Próceres,Los Próceres,los proceres,10-01-01-01-01-014-00,10-01-01-01-01-014-02,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > los Jardines > Los Próceres,True,ONE,,,
10,01,01,01,01,014,03,sub_barrio,Galá,Galá,gala,10-01-01-01-01-014-00,10-01-01-01-01-014-03,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > los Jardines > Galá,True,ONE,,,
10,01,01,01,01,014,04,sub_barrio,Constelación,Constelación,constelacion,10-01-01-01-01-014-00,10-01-01-01-01-014-04,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > los Jardines > Constelación,True,ONE,,,
10,01,01,01,01,014,05,sub_barrio,Country Club,Country Club,country club,10-01-01-01-01-014-00,10-01-01-01-01-014-05,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > los Jardines > Country Club,True,ONE,,,
10,01,01,01,01,014,06,sub_barrio,La Yagüita,La Yagüita,la yaguita,10-01-01-01-01-014-00,10-01-01-01-01-014-06,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > los Jardines > La Yagüita,True,ONE,,,
10,01,01,01,01,015,00,barrio_paraje,Jardín Botánico,Jardín Botánico,jardin botanico,10-01-01-01-01-000-00,10-01-01-01-01-015-00,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Jardín Botánico,True,ONE,,,
10,01,01,01,01,015,01,sub_barrio,Jardín Botánico,Jardín Botánico,jardin botanico,10-01-01-01-01-015-00,10-01-01-01-01-015-01,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Jardín Botánico > Jardín Botánico,True,ONE,,,
10,01,01,01,01,016,00,barrio_paraje,Nuevo Arroyo Hondo,Nuevo Arroyo Hondo,nuevo arroyo hondo,10-01-01-01-01-000-00,10-01-01-01-01-016-00,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Nuevo Arroyo Hondo,True,ONE,,,
10,01,01,01,01,016,01,sub_barrio,Nuevo Arroyo Hondo,Nuevo Arroyo Hondo,nuevo arroyo hondo,10-01-01-01-01-016-00,10-01-01-01-01-016-01,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Nuevo Arroyo Hondo > Nuevo Arroyo Hondo,True,ONE,,,
10,01,01,01,01,016,02,sub_barrio,Perantuén,Perantuén,perantuen,10-01-01-01-01-016-00,10-01-01-01-01-016-02,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Nuevo Arroyo Hondo > Perantuén,True,ONE,,,
10,01,01,01,01,016,03,sub_barrio,Nuevo Arroyo Hondo III,Nuevo Arroyo Hondo III,nuevo arroyo hondo iii,10-01-01-01-01-016-00,10-01-01-01-01-016-03,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Nuevo Arroyo Hondo > Nuevo Arroyo Hondo III,True,ONE,,,
10,01,01,01,01,016,04,sub_barrio,Los Ramírez,Los Ramírez,los ramirez,10-01-01-01-01-016-00,10-01-01-01-01-016-04,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Nuevo Arroyo Hondo > Los Ramírez,True,ONE,,,
10,01,01,01,01,016,05,sub_barrio,Los Galíndez,Los Galíndez,los galindez,10-01-01-01-01-016-00,10-01-01-01-01-016-05,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Nuevo Arroyo Hondo > Los Galíndez,True,ONE,,,
10,01,01,01,01,016,06,sub_barrio,Cuba,Cuba,cuba,10-01-01-01-01-016-00,10-01-01-01-01-016-06,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Nuevo Arroyo Hondo > Cuba,True,ONE,,,
10,01,01,01,01,016,07,sub_barrio,Cuesta Hermosa I,Cuesta Hermosa I,cuesta hermosa i,10-01-01-01-01-016-00,10-01-01-01-01-016-07,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Nuevo Arroyo Hondo > Cuesta Hermosa I,True,ONE,,,
10,01,01,01,01,016,08,sub_barrio,Lomas de Arroyo Hondo,Lomas de Arroyo Hondo,lomas de arroyo hondo,10-01-01-01-01-016-00,10-01-01-01-01-016-08,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Nuevo Arroyo Hondo > Lomas de Arroyo Hondo,True,ONE,,,
10,01,01,01,01,016,09,sub_barrio,La Puya,La Puya,la puya,10-01-01-01-01-016-00,10-01-01-01-01-016-09,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Nuevo Arroyo Hondo > La Puya,True,ONE,,,
10,01,01,01,01,016,10,sub_barrio,Azul,Azul,azul,10-01-01-01-01-016-00,10-01-01-01-01-016-10,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Nuevo Arroyo Hondo > Azul,True,ONE,,,
10,01,01,01,01,016,11,sub_barrio,Colinas de Arroyo Hondo,Colinas de Arroyo Hondo,colinas de arroyo hondo,10-01-01-01-01-016-00,10-01-01-01-01-016-11,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Nuevo Arroyo Hondo > Colinas de Arroyo Hondo,True,ONE,,,
10,01,01,01,01,016,12,sub_barrio,Residencial Karla,Residencial Karla,residencial karla,10-01-01-01-01-016-00,10-01-01-01-01-016-12,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Nuevo Arroyo Hondo > Residencial Karla,True,ONE,,,
10,01,01,01,01,016,13,sub_barrio,El Aguacate,El Aguacate,el aguacate,10-01-01-01-01-016-00,10-01-01-01-01-016-13,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Nuevo Arroyo Hondo > El Aguacate,True,ONE,,,
10,01,01,01,01,016,14,sub_barrio,Altos de Arroyo Hondo II,Altos de Arroyo Hondo II,altos de arroyo hondo ii,10-01-01-01-01-016-00,10-01-01-01-01-016-14,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Nuevo Arroyo Hondo > Altos de Arroyo Hondo II,True,ONE,,,
10,01,01,01,01,016,15,sub_barrio,Residencial Sebastián III,Residencial Sebastián III,residencial sebastian iii,10-01-01-01-01-016-00,10-01-01-01-01-016-15,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Nuevo Arroyo Hondo > Residencial Sebastián III,True,ONE,,,
10,01,01,01,01,016,16,sub_barrio,Residencial Milenium V-IX,Residencial Milenium V-IX,residencial milenium v ix,10-01-01-01-01-016-00,10-01-01-01-01-016-16,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Nuevo Arroyo Hondo > Residencial Milenium V-IX,True,ONE,,,
10,01,01,01,01,016,17,sub_barrio,Residencial Sebastián,Residencial Sebastián,residencial sebastian,10-01-01-01-01-016-00,10-01-01-01-01-016-17,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Nuevo Arroyo Hondo > Residencial Sebastián,True,ONE,,,
10,01,01,01,01,016,18,sub_barrio,Residencial La Rama,Residencial La Rama,residencial la rama,10-01-01-01-01-016-00,10-01-01-01-01-016-18,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Nuevo Arroyo Hondo > Residencial La Rama,True,ONE,,,
10,01,01,01,01,016,19,sub_barrio,Residencial QD,Residencial QD,residencial qd,10-01-01-01-01-016-00,10-01-01-01-01-016-19,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Nuevo Arroyo Hondo > Residencial QD,True,ONE,,,
10,01,01,01,01,016,20,sub_barrio,Residencial Riveras del Arroyo,Residencial Riveras del Arroyo,residencial riveras del arroyo,10-01-01-01-01-016-00,10-01-01-01-01-016-20,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Nuevo Arroyo Hondo > Residencial Riveras del Arroyo,True,ONE,,,
10,01,01,01,01,017,00,barrio_paraje,Cerros de Arroyo Hondo,Cerros de Arroyo Hondo,cerros de arroyo hondo,10-01-01-01-01-000-00,10-01-01-01-01-017-00,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Cerros de Arroyo Hondo,True,ONE,,,
10,01,01,01,01,017,01,sub_barrio,Cerros de Arroyo Hondo,Cerros de Arroyo Hondo,cerros de arroyo hondo,10-01-01-01-01-017-00,10-01-01-01-01-017-01,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Cerros de Arroyo Hondo > Cerros de Arroyo Hondo,True,ONE,,,
10,01,01,01,01,017,02,sub_barrio,Cuesta Hermosa III,Cuesta Hermosa III,cuesta hermosa iii,10-01-01-01-01-017-00,10-01-01-01-01-017-02,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Cerros de Arroyo Hondo > Cuesta Hermosa III,True,ONE,,,
10,01,01,01,01,017,03,sub_barrio,Los Totumos,Los Totumos,los totumos,10-01-01-01-01-017-00,10-01-01-01-01-017-03,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Cerros de Arroyo Hondo > Los Totumos,True,ONE,,,
10,01,01,01,01,017,04,sub_barrio,Isabel Vilas,Isabel Vilas,isabel vilas,10-01-01-01-01-017-00,10-01-01-01-01-017-04,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Cerros de Arroyo Hondo > Isabel Vilas,True,ONE,,,
10,01,01,01,01,017,05,sub_barrio,Cuesta Hermosa II,Cuesta Hermosa II,cuesta hermosa ii,10-01-01-01-01-017-00,10-01-01-01-01-017-05,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Cerros de Arroyo Hondo > Cuesta Hermosa II,True,ONE,,,
10,01,01,01,01,018,00,barrio_paraje,Viejo Arroyo Hondo,Viejo Arroyo Hondo,viejo arroyo hondo,10-01-01-01-01-000-00,10-01-01-01-01-018-00,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Viejo Arroyo Hondo,True,ONE,,,
10,01,01,01,01,018,01,sub_barrio,Viejo Arroyo Hondo,Viejo Arroyo Hondo,viejo arroyo hondo,10-01-01-01-01-018-00,10-01-01-01-01-018-01,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Viejo Arroyo Hondo > Viejo Arroyo Hondo,True,ONE,,,
10,01,01,01,01,018,02,sub_barrio,San Rafael,San Rafael,san rafael,10-01-01-01-01-018-00,10-01-01-01-01-018-02,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Viejo Arroyo Hondo > San Rafael,True,ONE,,,
10,01,01,01,01,018,03,sub_barrio,Puerto Rico,Puerto Rico,puerto rico,10-01-01-01-01-018-00,10-01-01-01-01-018-03,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Viejo Arroyo Hondo > Puerto Rico,True,ONE,,,
10,01,01,01,01,018,04,sub_barrio,El Pino,El Pino,el pino,10-01-01-01-01-018-00,10-01-01-01-01-018-04,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Viejo Arroyo Hondo > El Pino,True,ONE,,,
10,01,01,01,01,018,05,sub_barrio,El Cerro,El Cerro,el cerro,10-01-01-01-01-018-00,10-01-01-01-01-018-05,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Viejo Arroyo Hondo > El Cerro,True,ONE,,,
10,01,01,01,01,019,00,barrio_paraje,Paraíso,Paraíso,paraiso,10-01-01-01-01-000-00,10-01-01-01-01-019-00,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Paraíso,True,ONE,,,
10,01,01,01,01,019,01,sub_barrio,Paraíso,Paraíso,paraiso,10-01-01-01-01-019-00,10-01-01-01-01-019-01,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Paraíso > Paraíso,True,ONE,,,
10,01,01,01,01,019,02,sub_barrio,Los Platanitos,Los Platanitos,los platanitos,10-01-01-01-01-019-00,10-01-01-01-01-019-02,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Paraíso > Los Platanitos,True,ONE,,,
10,01,01,01,01,019,03,sub_barrio,Churchill,Churchill,churchill,10-01-01-01-01-019-00,10-01-01-01-01-019-03,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Paraíso > Churchill,True,ONE,,,
10,01,01,01,01,020,00,barrio_paraje,Julieta Morales,Julieta Morales,julieta morales,10-01-01-01-01-000-00,10-01-01-01-01-020-00,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Julieta Morales,True,ONE,,,
10,01,01,01,01,020,01,sub_barrio,Julieta Morales,Julieta Morales,julieta morales,10-01-01-01-01-020-00,10-01-01-01-01-020-01,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Julieta Morales > Julieta Morales,True,ONE,,,
10,01,01,01,01,020,02,sub_barrio,Los Praditos,Los Praditos,los praditos,10-01-01-01-01-020-00,10-01-01-01-01-020-02,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Julieta Morales > Los Praditos,True,ONE,,,
10,01,01,01,01,020,03,sub_barrio,La Jabilla,La Jabilla,la jabilla,10-01-01-01-01-020-00,10-01-01-01-01-020-03,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Julieta Morales > La Jabilla,True,ONE,,,
10,01,01,01,01,020,04,sub_barrio,La Carmelita,La Carmelita,la carmelita,10-01-01-01-01-020-00,10-01-01-01-01-020-04,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Julieta Morales > La Carmelita,True,ONE,,,
10,01,01,01,01,020,05,sub_barrio,Urbanización Fernández,Urbanización Fernández,urbanizacion fernandez,10-01-01-01-01-020-00,10-01-01-01-01-020-05,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Julieta Morales > Urbanización Fernández,True,ONE,,,
10,01,01,01,01,021,00,barrio_paraje,Los Prados,Los Prados,los prados,10-01-01-01-01-000-00,10-01-01-01-01-021-00,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Los Prados,True,ONE,,,
10,01,01,01,01,021,01,sub_barrio,Los Prados,Los Prados,los prados,10-01-01-01-01-021-00,10-01-01-01-01-021-01,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Los Prados > Los Prados,True,ONE,,,
10,01,01,01,01,021,02,sub_barrio,La Castellana,La Castellana,la castellana,10-01-01-01-01-021-00,10-01-01-01-01-021-02,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Los Prados > La Castellana,True,ONE,,,
10,01,01,01,01,022,00,barrio_paraje,El Millón,El Millón,el millon,10-01-01-01-01-000-00,10-01-01-01-01-022-00,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > El Millón,True,ONE,,,
10,01,01,01,01,022,01,sub_barrio,El Millón,El Millón,el millon,10-01-01-01-01-022-00,10-01-01-01-01-022-01,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > El Millón > El Millón,True,ONE,,,
10,01,01,01,01,023,00,barrio_paraje,Mirador Norte,Mirador Norte,mirador norte,10-01-01-01-01-000-00,10-01-01-01-01-023-00,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Mirador Norte,True,ONE,,,
10,01,01,01,01,023,01,sub_barrio,Mirador Norte,Mirador Norte,mirador norte,10-01-01-01-01-023-00,10-01-01-01-01-023-01,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Mirador Norte > Mirador Norte,True,ONE,,,
10,01,01,01,01,024,00,barrio_paraje,Mirador Sur,Mirador Sur,mirador sur,10-01-01-01-01-000-00,10-01-01-01-01-024-00,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Mirador Sur,True,ONE,,,
10,01,01,01,01,024,01,sub_barrio,Mirador Sur,Mirador Sur,mirador sur,10-01-01-01-01-024-00,10-01-01-01-01-024-01,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Mirador Sur > Mirador Sur,True,ONE,,,
10,01,01,01,01,024,02,sub_barrio,Los Maestros,Los Maestros,los maestros,10-01-01-01-01-024-00,10-01-01-01-01-024-02,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Mirador Sur > Los Maestros,True,ONE,,,
10,01,01,01,01,025,00,barrio_paraje,Buenos Aires Mirador,Buenos Aires Mirador,buenos aires mirador,10-01-01-01-01-000-00,10-01-01-01-01-025-00,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Buenos Aires Mirador,True,ONE,,,
10,01,01,01,01,025,01,sub_barrio,Buenos Aires Mirador,Buenos Aires Mirador,buenos aires mirador,10-01-01-01-01-025-00,10-01-01-01-01-025-01,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Buenos Aires Mirador > Buenos Aires Mirador,True,ONE,,,
10,01,01,01,01,025,02,sub_barrio,María Josefina,María Josefina,maria josefina,10-01-01-01-01-025-00,10-01-01-01-01-025-02,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Buenos Aires Mirador > María Josefina,True,ONE,,,
10,01,01,01,01,025,03,sub_barrio,Enriquillo,Enriquillo,enriquillo,10-01-01-01-01-025-00,10-01-01-01-01-025-03,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Buenos Aires Mirador > Enriquillo,True,ONE,,,
10,01,01,01,01,025,04,sub_barrio,San Gabriel,San Gabriel,san gabriel,10-01-01-01-01-025-00,10-01-01-01-01-025-04,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Buenos Aires Mirador > San Gabriel,True,ONE,,,
10,01,01,01,01,025,05,sub_barrio,Marién,Marién,marien,10-01-01-01-01-025-00,10-01-01-01-01-025-05,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Buenos Aires Mirador > Marién,True,ONE,,,
10,01,01,01,01,025,06,sub_barrio,Ofelia,Ofelia,ofelia,10-01-01-01-01-025-00,10-01-01-01-01-025-06,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Buenos Aires Mirador > Ofelia,True,ONE,,,
10,01,01,01,01,025,07,sub_barrio,Nordesa I,Nordesa I,nordesa i,10-01-01-01-01-025-00,10-01-01-01-01-025-07,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Buenos Aires Mirador > Nordesa I,True,ONE,,,
10,01,01,01,01,025,08,sub_barrio,Semillero,Semillero,semillero,10-01-01-01-01-025-00,10-01-01-01-01-025-08,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Buenos Aires Mirador > Semillero,True,ONE,,,
10,01,01,01,01,025,09,sub_barrio,San Miguel,San Miguel,san miguel,10-01-01-01-01-025-00,10-01-01-01-01-025-09,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Buenos Aires Mirador > San Miguel,True,ONE,,,
10,01,01,01,01,025,10,sub_barrio,Enriquillo,Enriquillo,enriquillo,10-01-01-01-01-025-00,10-01-01-01-01-025-10,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Buenos Aires Mirador > Enriquillo,True,ONE,,,
10,01,01,01,01,025,11,sub_barrio,Alfimar,Alfimar,alfimar,10-01-01-01-01-025-00,10-01-01-01-01-025-11,Distrito Nacional > Santo Domingo de Guzmán > Santo Domingo de Guzmán > Santo Domingo de Guzmán (Zona urbana) > Buenos Aires Mirador > Alfimar,True,ONE,,,
