region_code,province_code,municipality_code,district_municipal_code,section_code,barrio_paraje_code,sub_barrio_code,level,name,official_name,normalized_name,parent_composite_code,composite_code,full_path,is_official,source,valid_from,valid_to,notes
03,06,00,00,00,000,00,province,Duarte,Duarte,duarte,,03-06-00-00-00-000-00,Duarte,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,00,00,000,00,municipality,San Francisco de Macorís,San Francisco de Macorís,san francisco de macoris,03-06-00-00-00-000-00,03-06-01-00-00-000-00,Duarte > San Francisco de Macorís,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,00,000,00,district_municipal,San Francisco de Macorís,San Francisco de Macorís,san francisco de macoris,03-06-01-00-00-000-00,03-06-01-01-00-000-00,Duarte > San Francisco de Macorís > San Francisco de Macorís,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,000,00,section,San Francisco de Macorís (Zona urbana),San Francisco de Macorís (Zona urbana),san francisco de macoris zona urbana,03-06-01-01-00-000-00,03-06-01-01-01-000-00,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana),True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,001,00,barrio_paraje,Vista del Valle,Vista del Valle,vista del valle,03-06-01-01-01-000-00,03-06-01-01-01-001-00,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Vista del Valle,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,001,01,sub_barrio,Getsemaní,Getsemaní,getsemani,03-06-01-01-01-001-00,03-06-01-01-01-001-01,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Vista del Valle > Getsemaní,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,001,02,sub_barrio,Gregorio Luperón I,Gregorio Luperón I,gregorio luperon i,03-06-01-01-01-001-00,03-06-01-01-01-001-02,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Vista del Valle > Gregorio Luperón I,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,001,03,sub_barrio,Gregorio Luperón II Etapa,Gregorio Luperón II Etapa,gregorio luperon ii etapa,03-06-01-01-01-001-00,03-06-01-01-01-001-03,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Vista del Valle > Gregorio Luperón II Etapa,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,001,04,sub_barrio,Vista Linda,Vista Linda,vista linda,03-06-01-01-01-001-00,03-06-01-01-01-001-04,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Vista del Valle > Vista Linda,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,001,05,sub_barrio,Sabana Perdida,Sabana Perdida,sabana perdida,03-06-01-01-01-001-00,03-06-01-01-01-001-05,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Vista del Valle > Sabana Perdida,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,001,06,sub_barrio,Monseñor Moya,Monseñor Moya,monsenor moya,03-06-01-01-01-001-00,03-06-01-01-01-001-06,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Vista del Valle > Monseñor Moya,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,001,07,sub_barrio,Alto Manhattan,Alto Manhattan,alto manhattan,03-06-01-01-01-001-00,03-06-01-01-01-001-07,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Vista del Valle > Alto Manhattan,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,001,08,sub_barrio,Urbanización La Pradera,Urbanización La Pradera,urbanizacion la pradera,03-06-01-01-01-001-00,03-06-01-01-01-001-08,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Vista del Valle > Urbanización La Pradera,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,001,09,sub_barrio,Salvador Then y Then,Salvador Then y Then,salvador then y then,03-06-01-01-01-001-00,03-06-01-01-01-001-09,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Vista del Valle > Salvador Then y Then,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,001,10,sub_barrio,Urbanización Caonabo I,Urbanización Caonabo I,urbanizacion caonabo i,03-06-01-01-01-001-00,03-06-01-01-01-001-10,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Vista del Valle > Urbanización Caonabo I,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,001,11,sub_barrio,Vista del Valle,Vista del Valle,vista del valle,03-06-01-01-01-001-00,03-06-01-01-01-001-11,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Vista del Valle > Vista del Valle,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,001,12,sub_barrio,Vista Nueva,Vista Nueva,vista nueva,03-06-01-01-01-001-00,03-06-01-01-01-001-12,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Vista del Valle > Vista Nueva,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,001,13,sub_barrio,San Miguel,San Miguel,san miguel,03-06-01-01-01-001-00,03-06-01-01-01-001-13,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Vista del Valle > San Miguel,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,002,00,barrio_paraje,El ciruelillo,El ciruelillo,el ciruelillo,03-06-01-01-01-000-00,03-06-01-01-01-002-00,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > El ciruelillo,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,002,01,sub_barrio,El Ciruelillo,El Ciruelillo,el ciruelillo,03-06-01-01-01-002-00,03-06-01-01-01-002-01,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > El ciruelillo > El Ciruelillo,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,002,02,sub_barrio,Los Ciruelos,Los Ciruelos,los ciruelos,03-06-01-01-01-002-00,03-06-01-01-01-002-02,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > El ciruelillo > Los Ciruelos,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,003,00,barrio_paraje,ribera del Jaya,ribera del Jaya,ribera del jaya,03-06-01-01-01-000-00,03-06-01-01-01-003-00,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > ribera del Jaya,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,003,01,sub_barrio,Ribera del Jaya,Ribera del Jaya,ribera del jaya,03-06-01-01-01-003-00,03-06-01-01-01-003-01,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > ribera del Jaya > Ribera del Jaya,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,003,02,sub_barrio,Pico de la Cotorra,Pico de la Cotorra,pico de la cotorra,03-06-01-01-01-003-00,03-06-01-01-01-003-02,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > ribera del Jaya > Pico de la Cotorra,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,004,00,barrio_paraje,los Jardines,los Jardines,los jardines,03-06-01-01-01-000-00,03-06-01-01-01-004-00,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > los Jardines,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,004,01,sub_barrio,Los Jardines,Los Jardines,los jardines,03-06-01-01-01-004-00,03-06-01-01-01-004-01,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > los Jardines > Los Jardines,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,005,00,barrio_paraje,Pisa Costura,Pisa Costura,pisa costura,03-06-01-01-01-000-00,03-06-01-01-01-005-00,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Pisa Costura,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,005,01,sub_barrio,Buenos Aires,Buenos Aires,buenos aires,03-06-01-01-01-005-00,03-06-01-01-01-005-01,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Pisa Costura > Buenos Aires,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,005,02,sub_barrio,Pisa Costura,Pisa Costura,pisa costura,03-06-01-01-01-005-00,03-06-01-01-01-005-02,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Pisa Costura > Pisa Costura,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,005,03,sub_barrio,La Manicera,La Manicera,la manicera,03-06-01-01-01-005-00,03-06-01-01-01-005-03,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Pisa Costura > La Manicera,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,006,00,barrio_paraje,Guzmán,Guzmán,guzman,03-06-01-01-01-000-00,03-06-01-01-01-006-00,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Guzmán,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,006,01,sub_barrio,Guzmán,Guzmán,guzman,03-06-01-01-01-006-00,03-06-01-01-01-006-01,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Guzmán > Guzmán,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,007,00,barrio_paraje,Santa ana,Santa ana,santa ana,03-06-01-01-01-000-00,03-06-01-01-01-007-00,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Santa ana,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,007,01,sub_barrio,Santa Ana,Santa Ana,santa ana,03-06-01-01-01-007-00,03-06-01-01-01-007-01,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Santa ana > Santa Ana,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,008,00,barrio_paraje,Gallinero,Gallinero,gallinero,03-06-01-01-01-000-00,03-06-01-01-01-008-00,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Gallinero,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,008,01,sub_barrio,Gallinero,Gallinero,gallinero,03-06-01-01-01-008-00,03-06-01-01-01-008-01,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Gallinero > Gallinero,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,009,00,barrio_paraje,Las Flores,Las Flores,las flores,03-06-01-01-01-000-00,03-06-01-01-01-009-00,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Las Flores,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,009,01,sub_barrio,Las Flores,Las Flores,las flores,03-06-01-01-01-009-00,03-06-01-01-01-009-01,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Las Flores > Las Flores,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,010,00,barrio_paraje,La Piña I,La Piña I,la pina i,03-06-01-01-01-000-00,03-06-01-01-01-010-00,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > La Piña I,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,010,01,sub_barrio,La Piña I,La Piña I,la pina i,03-06-01-01-01-010-00,03-06-01-01-01-010-01,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > La Piña I > La Piña I,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,010,02,sub_barrio,La Piña II,La Piña II,la pina ii,03-06-01-01-01-010-00,03-06-01-01-01-010-02,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > La Piña I > La Piña II,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,011,00,barrio_paraje,El Capacito,El Capacito,el capacito,03-06-01-01-01-000-00,03-06-01-01-01-011-00,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > El Capacito,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,011,01,sub_barrio,El Capacito,El Capacito,el capacito,03-06-01-01-01-011-00,03-06-01-01-01-011-01,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > El Capacito > El Capacito,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,011,02,sub_barrio,Urbanización Santa Ana,Urbanización Santa Ana,urbanizacion santa ana,03-06-01-01-01-011-00,03-06-01-01-01-011-02,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > El Capacito > Urbanización Santa Ana,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,011,03,sub_barrio,Ensanche Capotillo,Ensanche Capotillo,ensanche capotillo,03-06-01-01-01-011-00,03-06-01-01-01-011-03,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > El Capacito > Ensanche Capotillo,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,012,00,barrio_paraje,Ensanche Águila,Ensanche Águila,ensanche aguila,03-06-01-01-01-000-00,03-06-01-01-01-012-00,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Ensanche Águila,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,012,01,sub_barrio,Ensanche águila,Ensanche águila,ensanche aguila,03-06-01-01-01-012-00,03-06-01-01-01-012-01,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Ensanche Águila > Ensanche águila,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,012,02,sub_barrio,Proyecto Urbanización el Ciruelito,Proyecto Urbanización el Ciruelito,proyecto urbanizacion el ciruelito,03-06-01-01-01-012-00,03-06-01-01-01-012-02,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Ensanche Águila > Proyecto Urbanización el Ciruelito,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,013,00,barrio_paraje,urbanización Camilo,urbanización Camilo,urbanizacion camilo,03-06-01-01-01-000-00,03-06-01-01-01-013-00,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > urbanización Camilo,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,013,01,sub_barrio,Urbanización Camilo,Urbanización Camilo,urbanizacion camilo,03-06-01-01-01-013-00,03-06-01-01-01-013-01,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > urbanización Camilo > Urbanización Camilo,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,013,02,sub_barrio,Ensanche Libertad,Ensanche Libertad,ensanche libertad,03-06-01-01-01-013-00,03-06-01-01-01-013-02,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > urbanización Camilo > Ensanche Libertad,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,013,03,sub_barrio,Residencial Monte Bello,Residencial Monte Bello,residencial monte bello,03-06-01-01-01-013-00,03-06-01-01-01-013-03,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > urbanización Camilo > Residencial Monte Bello,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,014,00,barrio_paraje,El Hormiguero,El Hormiguero,el hormiguero,03-06-01-01-01-000-00,03-06-01-01-01-014-00,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > El Hormiguero,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,014,01,sub_barrio,El Hormiguero,El Hormiguero,el hormiguero,03-06-01-01-01-014-00,03-06-01-01-01-014-01,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > El Hormiguero > El Hormiguero,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,015,00,barrio_paraje,urbanización Toribio Piantini,urbanización Toribio Piantini,urbanizacion toribio piantini,03-06-01-01-01-000-00,03-06-01-01-01-015-00,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > urbanización Toribio Piantini,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,015,01,sub_barrio,Urbanización Toribio Piantini,Urbanización Toribio Piantini,urbanizacion toribio piantini,03-06-01-01-01-015-00,03-06-01-01-01-015-01,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > urbanización Toribio Piantini > Urbanización Toribio Piantini,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,016,00,barrio_paraje,Ensanche San Martín de Porres,Ensanche San Martín de Porres,ensanche san martin de porres,03-06-01-01-01-000-00,03-06-01-01-01-016-00,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Ensanche San Martín de Porres,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,016,01,sub_barrio,Ensanche San Martín de Porres,Ensanche San Martín de Porres,ensanche san martin de porres,03-06-01-01-01-016-00,03-06-01-01-01-016-01,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Ensanche San Martín de Porres > Ensanche San Martín de Porres,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,016,02,sub_barrio,Urbanización La Castellana,Urbanización La Castellana,urbanizacion la castellana,03-06-01-01-01-016-00,03-06-01-01-01-016-02,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Ensanche San Martín de Porres > Urbanización La Castellana,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,016,03,sub_barrio,Urbanización San Francisco I,Urbanización San Francisco I,urbanizacion san francisco i,03-06-01-01-01-016-00,03-06-01-01-01-016-03,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Ensanche San Martín de Porres > Urbanización San Francisco I,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,016,04,sub_barrio,Urbanización San Francisco II,Urbanización San Francisco II,urbanizacion san francisco ii,03-06-01-01-01-016-00,03-06-01-01-01-016-04,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Ensanche San Martín de Porres > Urbanización San Francisco II,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,016,05,sub_barrio,Urbanización Lora,Urbanización Lora,urbanizacion lora,03-06-01-01-01-016-00,03-06-01-01-01-016-05,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Ensanche San Martín de Porres > Urbanización Lora,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,016,06,sub_barrio,Urbanización Los Maestros I,Urbanización Los Maestros I,urbanizacion los maestros i,03-06-01-01-01-016-00,03-06-01-01-01-016-06,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Ensanche San Martín de Porres > Urbanización Los Maestros I,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,016,07,sub_barrio,Urbanización Los Maestros II,Urbanización Los Maestros II,urbanizacion los maestros ii,03-06-01-01-01-016-00,03-06-01-01-01-016-07,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Ensanche San Martín de Porres > Urbanización Los Maestros II,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,016,08,sub_barrio,Urbanización Los Maestros III,Urbanización Los Maestros III,urbanizacion los maestros iii,03-06-01-01-01-016-00,03-06-01-01-01-016-08,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Ensanche San Martín de Porres > Urbanización Los Maestros III,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,017,00,barrio_paraje,27 de Febrero,27 de Febrero,27 de febrero,03-06-01-01-01-000-00,03-06-01-01-01-017-00,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > 27 de Febrero,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,017,01,sub_barrio,27 de Febrero,27 de Febrero,27 de febrero,03-06-01-01-01-017-00,03-06-01-01-01-017-01,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > 27 de Febrero > 27 de Febrero,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,018,00,barrio_paraje,Villa Olímpica,Villa Olímpica,villa olimpica,03-06-01-01-01-000-00,03-06-01-01-01-018-00,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Villa Olímpica,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,018,01,sub_barrio,Villa Olímpica I,Villa Olímpica I,villa olimpica i,03-06-01-01-01-018-00,03-06-01-01-01-018-01,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Villa Olímpica > Villa Olímpica I,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,018,02,sub_barrio,Villa Olímpica II,Villa Olímpica II,villa olimpica ii,03-06-01-01-01-018-00,03-06-01-01-01-018-02,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Villa Olímpica > Villa Olímpica II,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,019,00,barrio_paraje,Duarte,Duarte,duarte,03-06-01-01-01-000-00,03-06-01-01-01-019-00,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Duarte,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,019,01,sub_barrio,Duarte,Duarte,duarte,03-06-01-01-01-019-00,03-06-01-01-01-019-01,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Duarte > Duarte,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,019,02,sub_barrio,Pangola,Pangola,pangola,03-06-01-01-01-019-00,03-06-01-01-01-019-02,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Duarte > Pangola,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,020,00,barrio_paraje,San Pedro,San Pedro,san pedro,03-06-01-01-01-000-00,03-06-01-01-01-020-00,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > San Pedro,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,020,01,sub_barrio,San Pedro,San Pedro,san pedro,03-06-01-01-01-020-00,03-06-01-01-01-020-01,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > San Pedro > San Pedro,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,020,02,sub_barrio,Vista de San Francisco,Vista de San Francisco,vista de san francisco,03-06-01-01-01-020-00,03-06-01-01-01-020-02,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > San Pedro > Vista de San Francisco,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,020,03,sub_barrio,Nuevo Renacer,Nuevo Renacer,nuevo renacer,03-06-01-01-01-020-00,03-06-01-01-01-020-03,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > San Pedro > Nuevo Renacer,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,021,00,barrio_paraje,Hermanas Mirabal,Hermanas Mirabal,hermanas mirabal,03-06-01-01-01-000-00,03-06-01-01-01-021-00,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Hermanas Mirabal,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,021,01,sub_barrio,Hermanas Mirabal,Hermanas Mirabal,hermanas mirabal,03-06-01-01-01-021-00,03-06-01-01-01-021-01,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Hermanas Mirabal > Hermanas Mirabal,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,022,00,barrio_paraje,Ercilia Pepín,Ercilia Pepín,ercilia pepin,03-06-01-01-01-000-00,03-06-01-01-01-022-00,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Ercilia Pepín,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,022,01,sub_barrio,Ercilia Pepín,Ercilia Pepín,ercilia pepin,03-06-01-01-01-022-00,03-06-01-01-01-022-01,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Ercilia Pepín > Ercilia Pepín,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,023,00,barrio_paraje,urbanización Jennifer,urbanización Jennifer,urbanizacion jennifer,03-06-01-01-01-000-00,03-06-01-01-01-023-00,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > urbanización Jennifer,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,023,01,sub_barrio,Urbanización Jennifer,Urbanización Jennifer,urbanizacion jennifer,03-06-01-01-01-023-00,03-06-01-01-01-023-01,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > urbanización Jennifer > Urbanización Jennifer,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,024,00,barrio_paraje,Pueblo Nuevo,Pueblo Nuevo,pueblo nuevo,03-06-01-01-01-000-00,03-06-01-01-01-024-00,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Pueblo Nuevo,True,ONE_DUARTE_TXT,,,Pendiente de integración.
03,06,01,01,01,024,01,sub_barrio,Pueblo Nuevo,Pueblo Nuevo,pueblo nuevo,03-06-01-01-01-024-00,03-06-01-01-01-024-01,Duarte > San Francisco de Macorís > San Francisco de Macorís > San Francisco de Macorís (Zona urbana) > Pueblo Nuevo > Pueblo Nuevo,True,ONE_DUARTE_TXT,,,Pendiente de integración.
